d_sma,l1,l2,d_spring,l_spring,D_spring,N_spring,Dielectric,l_lever,I,Material,l_sma
,0.0013074951171875306,0.0013074951171875306,0.0001999572753906212,0.0008972988525390687,0.0009382446289062517,,0.0008588867187499605,0.0008972167968749863,0.7218762207031124,,0.0005633300781249942
,0.0013085937500000307,0.0013085937500000307,0.0002001953124999962,0.0008985195312500062,0.0009394531250000017,,0.0008593749999999604,0.0008984374999999863,0.7228515624999874,,0.0005640624999999943
,0.0013096923828125307,0.0013096923828125307,0.00020043334960937118,0.0008997402099609437,0.0009406616210937517,,0.0008598632812499604,0.0008996582031249862,0.7238269042968624,,0.0005647949218749943
,0.0013107910156250307,0.0013107910156250307,0.00020067138671874617,0.0009009608886718812,0.0009418701171875017,,0.0008603515624999603,0.0009008789062499862,0.7248022460937373,,0.0005655273437499943
,0.0013118896484375308,0.0013118896484375308,0.00020090942382812116,0.0009021815673828187,0.0009430786132812517,,0.0008608398437499603,0.0009020996093749862,0.7257775878906123,,0.0005662597656249943
,0.0013129882812500308,0.0013129882812500308,0.00020114746093749614,0.0009034022460937562,0.0009442871093750017,,0.0008613281249999602,0.0009033203124999862,0.7267529296874873,,0.0005669921874999944
,0.0013140869140625309,0.0013140869140625309,0.00020138549804687113,0.0009046229248046938,0.0009454956054687517,,0.0008618164062499602,0.0009045410156249861,0.7277282714843623,,0.0005677246093749944
,0.001315185546875031,0.001315185546875031,0.00020162353515624612,0.0009058436035156313,0.0009467041015625017,,0.0008623046874999601,0.0009057617187499861,0.7287036132812372,,0.0005684570312499944
,0.001316284179687531,0.001316284179687531,0.0002018615722656211,0.0009070642822265688,0.0009479125976562517,,0.0008627929687499601,0.0009069824218749861,0.7296789550781122,,0.0005691894531249945
,0.001317382812500031,0.001317382812500031,0.0002020996093749961,0.0009082849609375063,0.0009491210937500017,,0.00086328124999996,0.0009082031249999861,0.7306542968749872,,0.0005699218749999945
,0.001318481445312531,0.001318481445312531,0.00020233764648437108,0.0009095056396484438,0.0009503295898437517,,0.00086376953124996,0.000909423828124986,0.7316296386718621,,0.0005706542968749945
,0.001319580078125031,0.001319580078125031,0.00020257568359374607,0.0009107263183593813,0.0009515380859375017,,0.0008642578124999599,0.000910644531249986,0.7326049804687371,,0.0005713867187499945
,0.0013206787109375311,0.0013206787109375311,0.00020281372070312105,0.0009119469970703188,0.0009527465820312517,,0.0008647460937499598,0.000911865234374986,0.7335803222656121,,0.0005721191406249946
,0.0013217773437500312,0.0013217773437500312,0.00020305175781249604,0.0009131676757812564,0.0009539550781250017,,0.0008652343749999598,0.000913085937499986,0.7345556640624871,,0.0005728515624999946
,0.0013228759765625312,0.0013228759765625312,0.00020328979492187103,0.0009143883544921939,0.0009551635742187517,,0.0008657226562499597,0.0009143066406249859,0.735531005859362,,0.0005735839843749946
,0.0013239746093750312,0.0013239746093750312,0.00020352783203124602,0.0009156090332031314,0.0009563720703125017,,0.0008662109374999597,0.0009155273437499859,0.736506347656237,,0.0005743164062499946
,0.0013250732421875313,0.0013250732421875313,0.000203765869140621,0.0009168297119140689,0.0009575805664062517,,0.0008666992187499596,0.0009167480468749859,0.737481689453112,,0.0005750488281249947
,0.0013261718750000313,0.0013261718750000313,0.000204003906249996,0.0009180503906250064,0.0009587890625000017,,0.0008671874999999596,0.0009179687499999859,0.738457031249987,,0.0005757812499999947
,0.0013272705078125314,0.0013272705078125314,0.00020424194335937098,0.0009192710693359439,0.0009599975585937517,,0.0008676757812499595,0.0009191894531249858,0.7394323730468619,,0.0005765136718749947
,0.0013283691406250314,0.0013283691406250314,0.00020447998046874597,0.0009204917480468814,0.0009612060546875017,,0.0008681640624999595,0.0009204101562499858,0.7404077148437369,,0.0005772460937499948
,0.0013294677734375314,0.0013294677734375314,0.00020471801757812095,0.000921712426757819,0.0009624145507812517,,0.0008686523437499594,0.0009216308593749858,0.7413830566406119,,0.0005779785156249948
,0.0013305664062500315,0.0013305664062500315,0.00020495605468749594,0.0009229331054687565,0.0009636230468750018,,0.0008691406249999594,0.0009228515624999857,0.7423583984374869,,0.0005787109374999948
,0.0013316650390625315,0.0013316650390625315,0.00020519409179687093,0.000924153784179694,0.0009648315429687518,,0.0008696289062499593,0.0009240722656249857,0.7433337402343618,,0.0005794433593749948
,0.0013327636718750316,0.0013327636718750316,0.00020543212890624591,0.0009253744628906315,0.0009660400390625018,,0.0008701171874999592,0.0009252929687499857,0.7443090820312368,,0.0005801757812499949
,0.0013338623046875316,0.0013338623046875316,0.0002056701660156209,0.000926595141601569,0.0009672485351562518,,0.0008706054687499592,0.0009265136718749857,0.7452844238281118,,0.0005809082031249949
,0.0013349609375000317,0.0013349609375000317,0.0002059082031249959,0.0009278158203125065,0.0009684570312500018,,0.0008710937499999591,0.0009277343749999856,0.7462597656249867,,0.0005816406249999949
,0.0013360595703125317,0.0013360595703125317,0.00020614624023437088,0.000929036499023444,0.0009696655273437518,,0.0008715820312499591,0.0009289550781249856,0.7472351074218617,,0.000582373046874995
,0.0013371582031250317,0.0013371582031250317,0.00020638427734374586,0.0009302571777343816,0.0009708740234375018,,0.000872070312499959,0.0009301757812499856,0.7482104492187367,,0.000583105468749995
,0.0013382568359375318,0.0013382568359375318,0.00020662231445312085,0.0009314778564453191,0.0009720825195312518,,0.000872558593749959,0.0009313964843749856,0.7491857910156117,,0.000583837890624995
,0.0013393554687500318,0.0013393554687500318,0.00020686035156249584,0.0009326985351562566,0.0009732910156250018,,0.0008730468749999589,0.0009326171874999855,0.7501611328124866,,0.000584570312499995
,0.0013404541015625319,0.0013404541015625319,0.00020709838867187083,0.0009339192138671941,0.0009744995117187518,,0.0008735351562499589,0.0009338378906249855,0.7511364746093616,,0.0005853027343749951
,0.001341552734375032,0.001341552734375032,0.0002073364257812458,0.0009351398925781316,0.0009757080078125018,,0.0008740234374999588,0.0009350585937499855,0.7521118164062366,,0.0005860351562499951
,0.001342651367187532,0.001342651367187532,0.0002075744628906208,0.0009363605712890691,0.0009769165039062518,,0.0008745117187499588,0.0009362792968749855,0.7530871582031116,,0.0005867675781249951
,0.001343750000000032,0.001343750000000032,0.0002078124999999958,0.0009375812500000066,0.0009781250000000018,,0.0008749999999999587,0.0009374999999999854,0.7540624999999865,,0.0005874999999999951
,0.001344848632812532,0.001344848632812532,0.00020805053710937078,0.0009388019287109442,0.0009793334960937518,,0.0008754882812499587,0.0009387207031249854,0.7550378417968615,,0.0005882324218749952
,0.001345947265625032,0.001345947265625032,0.00020828857421874576,0.0009400226074218817,0.0009805419921875018,,0.0008759765624999586,0.0009399414062499854,0.7560131835937365,,0.0005889648437499952
,0.0013470458984375321,0.0013470458984375321,0.00020852661132812075,0.0009412432861328192,0.0009817504882812518,,0.0008764648437499585,0.0009411621093749854,0.7569885253906115,,0.0005896972656249952
,0.0013481445312500322,0.0013481445312500322,0.00020876464843749574,0.0009424639648437567,0.0009829589843750018,,0.0008769531249999585,0.0009423828124999853,0.7579638671874864,,0.0005904296874999953
,0.0013492431640625322,0.0013492431640625322,0.00020900268554687072,0.0009436846435546942,0.0009841674804687518,,0.0008774414062499584,0.0009436035156249853,0.7589392089843614,,0.0005911621093749953
,0.0013503417968750322,0.0013503417968750322,0.0002092407226562457,0.0009449053222656317,0.0009853759765625018,,0.0008779296874999584,0.0009448242187499853,0.7599145507812364,,0.0005918945312499953
,0.0013514404296875323,0.0013514404296875323,0.0002094787597656207,0.0009461260009765692,0.0009865844726562518,,0.0008784179687499583,0.0009460449218749853,0.7608898925781113,,0.0005926269531249953
,0.0013525390625000323,0.0013525390625000323,0.0002097167968749957,0.0009473466796875067,0.0009877929687500018,,0.0008789062499999583,0.0009472656249999852,0.7618652343749863,,0.0005933593749999954
,0.0013536376953125324,0.0013536376953125324,0.00020995483398437067,0.0009485673583984443,0.0009890014648437518,,0.0008793945312499582,0.0009484863281249852,0.7628405761718613,,0.0005940917968749954
,0.0013547363281250324,0.0013547363281250324,0.00021019287109374566,0.0009497880371093818,0.0009902099609375018,,0.0008798828124999582,0.0009497070312499852,0.7638159179687363,,0.0005948242187499954
,0.0013558349609375324,0.0013558349609375324,0.00021043090820312065,0.0009510087158203193,0.0009914184570312518,,0.0008803710937499581,0.0009509277343749852,0.7647912597656112,,0.0005955566406249954
,0.0013569335937500325,0.0013569335937500325,0.00021066894531249564,0.0009522293945312568,0.0009926269531250018,,0.0008808593749999581,0.0009521484374999851,0.7657666015624862,,0.0005962890624999955
,0.0013580322265625325,0.0013580322265625325,0.00021090698242187062,0.0009534500732421943,0.0009938354492187518,,0.000881347656249958,0.0009533691406249851,0.7667419433593612,,0.0005970214843749955
,0.0013591308593750326,0.0013591308593750326,0.0002111450195312456,0.0009546707519531318,0.0009950439453125018,,0.000881835937499958,0.0009545898437499851,0.7677172851562362,,0.0005977539062499955
,0.0013602294921875326,0.0013602294921875326,0.0002113830566406206,0.0009558914306640693,0.0009962524414062518,,0.0008823242187499579,0.000955810546874985,0.7686926269531111,,0.0005984863281249956
,0.0013613281250000327,0.0013613281250000327,0.00021162109374999559,0.0009571121093750069,0.0009974609375000018,,0.0008828124999999578,0.000957031249999985,0.7696679687499861,,0.0005992187499999956
,0.0013624267578125327,0.0013624267578125327,0.00021185913085937057,0.0009583327880859444,0.0009986694335937518,,0.0008833007812499578,0.000958251953124985,0.7706433105468611,,0.0005999511718749956
,0.0013635253906250327,0.0013635253906250327,0.00021209716796874556,0.0009595534667968819,0.0009998779296875018,,0.0008837890624999577,0.000959472656249985,0.7716186523437361,,0.0006006835937499956
,0.0013646240234375328,0.0013646240234375328,0.00021233520507812055,0.0009607741455078194,0.0010010864257812518,,0.0008842773437499577,0.0009606933593749849,0.772593994140611,,0.0006014160156249957
,0.0013657226562500328,0.0013657226562500328,0.00021257324218749553,0.0009619948242187569,0.0010022949218750018,,0.0008847656249999576,0.0009619140624999849,0.773569335937486,,0.0006021484374999957
,0.0013668212890625329,0.0013668212890625329,0.00021281127929687052,0.0009632155029296944,0.0010035034179687518,,0.0008852539062499576,0.0009631347656249849,0.774544677734361,,0.0006028808593749957
,0.001367919921875033,0.001367919921875033,0.0002130493164062455,0.0009644361816406319,0.0010047119140625018,,0.0008857421874999575,0.0009643554687499849,0.775520019531236,,0.0006036132812499958
,0.001369018554687533,0.001369018554687533,0.0002132873535156205,0.0009656568603515695,0.0010059204101562518,,0.0008862304687499575,0.0009655761718749848,0.7764953613281109,,0.0006043457031249958
,0.001370117187500033,0.001370117187500033,0.00021352539062499548,0.000966877539062507,0.0010071289062500018,,0.0008867187499999574,0.0009667968749999848,0.7774707031249859,,0.0006050781249999958
,0.001371215820312533,0.001371215820312533,0.00021376342773437047,0.0009680982177734445,0.0010083374023437518,,0.0008872070312499574,0.0009680175781249848,0.7784460449218609,,0.0006058105468749958
,0.001372314453125033,0.001372314453125033,0.00021400146484374546,0.000969318896484382,0.0010095458984375018,,0.0008876953124999573,0.0009692382812499848,0.7794213867187358,,0.0006065429687499959
,0.0013734130859375331,0.0013734130859375331,0.00021423950195312045,0.0009705395751953195,0.0010107543945312518,,0.0008881835937499573,0.0009704589843749847,0.7803967285156108,,0.0006072753906249959
,0.0013745117187500332,0.0013745117187500332,0.00021447753906249543,0.000971760253906257,0.0010119628906250018,,0.0008886718749999572,0.0009716796874999847,0.7813720703124858,,0.0006080078124999959
,0.0013756103515625332,0.0013756103515625332,0.00021471557617187042,0.0009729809326171945,0.0010131713867187518,,0.0008891601562499572,0.0009729003906249847,0.7823474121093608,,0.000608740234374996
,0.0013767089843750332,0.0013767089843750332,0.0002149536132812454,0.0009742016113281321,0.0010143798828125019,,0.0008896484374999571,0.0009741210937499847,0.7833227539062357,,0.000609472656249996
,0.0013778076171875333,0.0013778076171875333,0.0002151916503906204,0.0009754222900390696,0.0010155883789062519,,0.000890136718749957,0.0009753417968749846,0.7842980957031107,,0.000610205078124996
,0.0013789062500000333,0.0013789062500000333,0.00021542968749999538,0.000976642968750007,0.0010167968750000019,,0.000890624999999957,0.0009765624999999846,0.7852734374999857,,0.000610937499999996
,0.0013800048828125334,0.0013800048828125334,0.00021566772460937037,0.0009778636474609445,0.0010180053710937519,,0.0008911132812499569,0.0009777832031249846,0.7862487792968607,,0.0006116699218749961
,0.0013811035156250334,0.0013811035156250334,0.00021590576171874536,0.000979084326171882,0.0010192138671875019,,0.0008916015624999569,0.0009790039062499846,0.7872241210937356,,0.0006124023437499961
,0.0013822021484375334,0.0013822021484375334,0.00021614379882812034,0.0009803050048828193,0.0010204223632812519,,0.0008920898437499568,0.0009802246093749845,0.7881994628906106,,0.0006131347656249961
,0.0013833007812500335,0.0013833007812500335,0.00021638183593749533,0.0009815256835937567,0.0010216308593750019,,0.0008925781249999568,0.0009814453124999845,0.7891748046874856,,0.0006138671874999961
,0.0013843994140625335,0.0013843994140625335,0.00021661987304687032,0.0009827463623046941,0.0010228393554687519,,0.0008930664062499567,0.0009826660156249845,0.7901501464843605,,0.0006145996093749962
,0.0013854980468750336,0.0013854980468750336,0.0002168579101562453,0.0009839670410156315,0.0010240478515625019,,0.0008935546874999567,0.0009838867187499844,0.7911254882812355,,0.0006153320312499962
,0.0013865966796875336,0.0013865966796875336,0.0002170959472656203,0.000985187719726569,0.0010252563476562519,,0.0008940429687499566,0.0009851074218749844,0.7921008300781105,,0.0006160644531249962
,0.0013876953125000337,0.0013876953125000337,0.00021733398437499528,0.0009864083984375063,0.0010264648437500019,,0.0008945312499999566,0.0009863281249999844,0.7930761718749855,,0.0006167968749999963
,0.0013887939453125337,0.0013887939453125337,0.00021757202148437027,0.0009876290771484437,0.0010276733398437519,,0.0008950195312499565,0.0009875488281249844,0.7940515136718604,,0.0006175292968749963
,0.0013898925781250337,0.0013898925781250337,0.00021781005859374526,0.0009888497558593811,0.0010288818359375019,,0.0008955078124999565,0.0009887695312499843,0.7950268554687354,,0.0006182617187499963
,0.0013909912109375338,0.0013909912109375338,0.00021804809570312024,0.0009900704345703185,0.0010300903320312519,,0.0008959960937499564,0.0009899902343749843,0.7960021972656104,,0.0006189941406249963
,0.0013920898437500338,0.0013920898437500338,0.00021828613281249523,0.000991291113281256,0.0010312988281250019,,0.0008964843749999563,0.0009912109374999843,0.7969775390624854,,0.0006197265624999964
,0.0013931884765625339,0.0013931884765625339,0.00021852416992187022,0.0009925117919921934,0.0010325073242187519,,0.0008969726562499563,0.0009924316406249843,0.7979528808593603,,0.0006204589843749964
,0.001394287109375034,0.001394287109375034,0.0002187622070312452,0.0009937324707031308,0.0010337158203125019,,0.0008974609374999562,0.0009936523437499842,0.7989282226562353,,0.0006211914062499964
,0.001395385742187534,0.001395385742187534,0.0002190002441406202,0.0009949531494140682,0.001034924316406252,,0.0008979492187499562,0.0009948730468749842,0.7999035644531103,,0.0006219238281249964
,0.001396484375000034,0.001396484375000034,0.00021923828124999518,0.0009961738281250056,0.001036132812500002,,0.0008984374999999561,0.0009960937499999842,0.8008789062499853,,0.0006226562499999965
,0.001397583007812534,0.001397583007812534,0.00021947631835937017,0.000997394506835943,0.001037341308593752,,0.0008989257812499561,0.0009973144531249842,0.8018542480468602,,0.0006233886718749965
,0.001398681640625034,0.001398681640625034,0.00021971435546874515,0.0009986151855468804,0.001038549804687502,,0.000899414062499956,0.0009985351562499841,0.8028295898437352,,0.0006241210937499965
,0.001399780273437534,0.001399780273437534,0.00021995239257812014,0.0009998358642578178,0.001039758300781252,,0.000899902343749956,0.0009997558593749841,0.8038049316406102,,0.0006248535156249966
,0.0014008789062500341,0.0014008789062500341,0.00022019042968749513,0.0010010565429687552,0.001040966796875002,,0.0009003906249999559,0.001000976562499984,0.8047802734374851,,0.0006255859374999966
,0.0014019775390625342,0.0014019775390625342,0.00022042846679687012,0.0010022772216796926,0.001042175292968752,,0.0009008789062499559,0.001002197265624984,0.8057556152343601,,0.0006263183593749966
,0.0014030761718750342,0.0014030761718750342,0.0002206665039062451,0.00100349790039063,0.001043383789062502,,0.0009013671874999558,0.001003417968749984,0.8067309570312351,,0.0006270507812499966
,0.0014041748046875343,0.0014041748046875343,0.0002209045410156201,0.0010047185791015674,0.001044592285156252,,0.0009018554687499558,0.001004638671874984,0.8077062988281101,,0.0006277832031249967
,0.0014052734375000343,0.0014052734375000343,0.00022114257812499508,0.0010059392578125048,0.001045800781250002,,0.0009023437499999557,0.001005859374999984,0.808681640624985,,0.0006285156249999967
,0.0014063720703125344,0.0014063720703125344,0.00022138061523437007,0.0010071599365234422,0.001047009277343752,,0.0009028320312499556,0.001007080078124984,0.80965698242186,,0.0006292480468749967
,0.0014074707031250344,0.0014074707031250344,0.00022161865234374505,0.0010083806152343796,0.001048217773437502,,0.0009033203124999556,0.001008300781249984,0.810632324218735,,0.0006299804687499968
,0.0014085693359375344,0.0014085693359375344,0.00022185668945312004,0.001009601293945317,0.001049426269531252,,0.0009038085937499555,0.001009521484374984,0.81160766601561,,0.0006307128906249968
,0.0014096679687500345,0.0014096679687500345,0.00022209472656249503,0.0010108219726562544,0.001050634765625002,,0.0009042968749999555,0.0010107421874999839,0.8125830078124849,,0.0006314453124999968
,0.0014107666015625345,0.0014107666015625345,0.00022233276367187002,0.0010120426513671918,0.001051843261718752,,0.0009047851562499554,0.0010119628906249838,0.8135583496093599,,0.0006321777343749968
,0.0014118652343750346,0.0014118652343750346,0.000222570800781245,0.0010132633300781292,0.001053051757812502,,0.0009052734374999554,0.0010131835937499838,0.8145336914062349,,0.0006329101562499969
,0.0014129638671875346,0.0014129638671875346,0.00022280883789062,0.0010144840087890667,0.001054260253906252,,0.0009057617187499553,0.0010144042968749838,0.8155090332031099,,0.0006336425781249969
,0.0014140625000000346,0.0014140625000000346,0.00022304687499999498,0.001015704687500004,0.001055468750000002,,0.0009062499999999553,0.0010156249999999838,0.8164843749999848,,0.0006343749999999969
,0.0014151611328125347,0.0014151611328125347,0.00022328491210936997,0.0010169253662109415,0.001056677246093752,,0.0009067382812499552,0.0010168457031249837,0.8174597167968598,,0.000635107421874997
,0.0014162597656250347,0.0014162597656250347,0.00022352294921874495,0.0010181460449218789,0.001057885742187502,,0.0009072265624999552,0.0010180664062499837,0.8184350585937348,,0.000635839843749997
,0.0014173583984375348,0.0014173583984375348,0.00022376098632811994,0.0010193667236328163,0.001059094238281252,,0.0009077148437499551,0.0010192871093749837,0.8194104003906097,,0.000636572265624997
,0.0014184570312500348,0.0014184570312500348,0.00022399902343749493,0.0010205874023437537,0.001060302734375002,,0.000908203124999955,0.0010205078124999837,0.8203857421874847,,0.000637304687499997
,0.0014195556640625349,0.0014195556640625349,0.00022423706054686991,0.001021808081054691,0.001061511230468752,,0.000908691406249955,0.0010217285156249836,0.8213610839843597,,0.0006380371093749971
,0.001420654296875035,0.001420654296875035,0.0002244750976562449,0.0010230287597656285,0.001062719726562502,,0.0009091796874999549,0.0010229492187499836,0.8223364257812347,,0.0006387695312499971
,0.001421752929687535,0.001421752929687535,0.0002247131347656199,0.001024249438476566,0.001063928222656252,,0.0009096679687499549,0.0010241699218749836,0.8233117675781096,,0.0006395019531249971
,0.001422851562500035,0.001422851562500035,0.00022495117187499488,0.0010254701171875033,0.001065136718750002,,0.0009101562499999548,0.0010253906249999836,0.8242871093749846,,0.0006402343749999971
,0.001423950195312535,0.001423950195312535,0.00022518920898436986,0.0010266907958984407,0.001066345214843752,,0.0009106445312499548,0.0010266113281249835,0.8252624511718596,,0.0006409667968749972
,0.001425048828125035,0.001425048828125035,0.00022542724609374485,0.0010279114746093781,0.001067553710937502,,0.0009111328124999547,0.0010278320312499835,0.8262377929687346,,0.0006416992187499972
,0.001426147460937535,0.001426147460937535,0.00022566528320311984,0.0010291321533203155,0.001068762207031252,,0.0009116210937499547,0.0010290527343749835,0.8272131347656095,,0.0006424316406249972
,0.0014272460937500351,0.0014272460937500351,0.00022590332031249483,0.001030352832031253,0.001069970703125002,,0.0009121093749999546,0.0010302734374999835,0.8281884765624845,,0.0006431640624999973
,0.0014283447265625352,0.0014283447265625352,0.0002261413574218698,0.0010315735107421903,0.001071179199218752,,0.0009125976562499546,0.0010314941406249834,0.8291638183593595,,0.0006438964843749973
,0.0014294433593750352,0.0014294433593750352,0.0002263793945312448,0.0010327941894531277,0.001072387695312502,,0.0009130859374999545,0.0010327148437499834,0.8301391601562345,,0.0006446289062499973
,0.0014305419921875353,0.0014305419921875353,0.0002266174316406198,0.0010340148681640651,0.001073596191406252,,0.0009135742187499545,0.0010339355468749834,0.8311145019531094,,0.0006453613281249973
,0.0014316406250000353,0.0014316406250000353,0.00022685546874999478,0.0010352355468750025,0.001074804687500002,,0.0009140624999999544,0.0010351562499999834,0.8320898437499844,,0.0006460937499999974
,0.0014327392578125354,0.0014327392578125354,0.00022709350585936976,0.00103645622558594,0.001076013183593752,,0.0009145507812499544,0.0010363769531249833,0.8330651855468594,,0.0006468261718749974
,0.0014338378906250354,0.0014338378906250354,0.00022733154296874475,0.0010376769042968774,0.001077221679687502,,0.0009150390624999543,0.0010375976562499833,0.8340405273437344,,0.0006475585937499974
,0.0014349365234375354,0.0014349365234375354,0.00022756958007811974,0.0010388975830078148,0.001078430175781252,,0.0009155273437499542,0.0010388183593749833,0.8350158691406093,,0.0006482910156249974
,0.0014360351562500355,0.0014360351562500355,0.00022780761718749472,0.0010401182617187522,0.001079638671875002,,0.0009160156249999542,0.0010400390624999833,0.8359912109374843,,0.0006490234374999975
,0.0014371337890625355,0.0014371337890625355,0.0002280456542968697,0.0010413389404296896,0.001080847167968752,,0.0009165039062499541,0.0010412597656249832,0.8369665527343593,,0.0006497558593749975
,0.0014382324218750356,0.0014382324218750356,0.0002282836914062447,0.001042559619140627,0.001082055664062502,,0.0009169921874999541,0.0010424804687499832,0.8379418945312342,,0.0006504882812499975
,0.0014393310546875356,0.0014393310546875356,0.00022852172851561969,0.0010437802978515644,0.001083264160156252,,0.000917480468749954,0.0010437011718749832,0.8389172363281092,,0.0006512207031249976
,0.0014404296875000356,0.0014404296875000356,0.00022875976562499467,0.0010450009765625018,0.001084472656250002,,0.000917968749999954,0.0010449218749999831,0.8398925781249842,,0.0006519531249999976
,0.0014415283203125357,0.0014415283203125357,0.00022899780273436966,0.0010462216552734392,0.001085681152343752,,0.0009184570312499539,0.0010461425781249831,0.8408679199218592,,0.0006526855468749976
,0.0014426269531250357,0.0014426269531250357,0.00022923583984374465,0.0010474423339843766,0.001086889648437502,,0.0009189453124999539,0.001047363281249983,0.8418432617187341,,0.0006534179687499976
,0.0014437255859375358,0.0014437255859375358,0.00022947387695311964,0.001048663012695314,0.001088098144531252,,0.0009194335937499538,0.001048583984374983,0.8428186035156091,,0.0006541503906249977
,0.0014448242187500358,0.0014448242187500358,0.00022971191406249462,0.0010498836914062514,0.001089306640625002,,0.0009199218749999538,0.001049804687499983,0.8437939453124841,,0.0006548828124999977
,0.0014459228515625359,0.0014459228515625359,0.0002299499511718696,0.0010511043701171888,0.001090515136718752,,0.0009204101562499537,0.001051025390624983,0.8447692871093591,,0.0006556152343749977
,0.001447021484375036,0.001447021484375036,0.0002301879882812446,0.0010523250488281262,0.001091723632812502,,0.0009208984374999537,0.001052246093749983,0.845744628906234,,0.0006563476562499978
,0.001448120117187536,0.001448120117187536,0.00023042602539061959,0.0010535457275390636,0.001092932128906252,,0.0009213867187499536,0.001053466796874983,0.846719970703109,,0.0006570800781249978
,0.001449218750000036,0.001449218750000036,0.00023066406249999457,0.001054766406250001,0.001094140625000002,,0.0009218749999999535,0.001054687499999983,0.847695312499984,,0.0006578124999999978
,0.001450317382812536,0.001450317382812536,0.00023090209960936956,0.0010559870849609384,0.001095349121093752,,0.0009223632812499535,0.001055908203124983,0.848670654296859,,0.0006585449218749978
,0.001451416015625036,0.001451416015625036,0.00023114013671874455,0.0010572077636718758,0.001096557617187502,,0.0009228515624999534,0.0010571289062499829,0.8496459960937339,,0.0006592773437499979
,0.001452514648437536,0.001452514648437536,0.00023137817382811953,0.0010584284423828133,0.001097766113281252,,0.0009233398437499534,0.0010583496093749829,0.8506213378906089,,0.0006600097656249979
,0.0014536132812500361,0.0014536132812500361,0.00023161621093749452,0.0010596491210937507,0.001098974609375002,,0.0009238281249999533,0.0010595703124999828,0.8515966796874839,,0.0006607421874999979
,0.0014547119140625362,0.0014547119140625362,0.0002318542480468695,0.001060869799804688,0.001100183105468752,,0.0009243164062499533,0.0010607910156249828,0.8525720214843588,,0.000661474609374998
,0.0014558105468750362,0.0014558105468750362,0.0002320922851562445,0.0010620904785156255,0.001101391601562502,,0.0009248046874999532,0.0010620117187499828,0.8535473632812338,,0.000662207031249998
,0.0014569091796875363,0.0014569091796875363,0.00023233032226561948,0.0010633111572265629,0.001102600097656252,,0.0009252929687499532,0.0010632324218749828,0.8545227050781088,,0.000662939453124998
,0.0014580078125000363,0.0014580078125000363,0.00023256835937499447,0.0010645318359375003,0.001103808593750002,,0.0009257812499999531,0.0010644531249999827,0.8554980468749838,,0.000663671874999998
,0.0014591064453125364,0.0014591064453125364,0.00023280639648436946,0.0010657525146484377,0.001105017089843752,,0.0009262695312499531,0.0010656738281249827,0.8564733886718587,,0.0006644042968749981
,0.0014602050781250364,0.0014602050781250364,0.00023304443359374445,0.001066973193359375,0.001106225585937502,,0.000926757812499953,0.0010668945312499827,0.8574487304687337,,0.0006651367187499981
,0.0014613037109375364,0.0014613037109375364,0.00023328247070311943,0.0010681938720703125,0.001107434082031252,,0.000927246093749953,0.0010681152343749827,0.8584240722656087,,0.0006658691406249981
,0.0014624023437500365,0.0014624023437500365,0.00023352050781249442,0.00106941455078125,0.001108642578125002,,0.0009277343749999529,0.0010693359374999826,0.8593994140624837,,0.0006666015624999981
,0.0014635009765625365,0.0014635009765625365,0.0002337585449218694,0.0010706352294921873,0.001109851074218752,,0.0009282226562499528,0.0010705566406249826,0.8603747558593586,,0.0006673339843749982
,0.0014645996093750366,0.0014645996093750366,0.0002339965820312444,0.0010718559082031247,0.001111059570312502,,0.0009287109374999528,0.0010717773437499826,0.8613500976562336,,0.0006680664062499982
,0.0014656982421875366,0.0014656982421875366,0.00023423461914061938,0.0010730765869140621,0.001112268066406252,,0.0009291992187499527,0.0010729980468749825,0.8623254394531086,,0.0006687988281249982
,0.0014667968750000366,0.0014667968750000366,0.00023447265624999437,0.0010742972656249995,0.001113476562500002,,0.0009296874999999527,0.0010742187499999825,0.8633007812499836,,0.0006695312499999983
,0.0014678955078125367,0.0014678955078125367,0.00023471069335936936,0.001075517944335937,0.001114685058593752,,0.0009301757812499526,0.0010754394531249825,0.8642761230468585,,0.0006702636718749983
,0.0014689941406250367,0.0014689941406250367,0.00023494873046874434,0.0010767386230468743,0.001115893554687502,,0.0009306640624999526,0.0010766601562499825,0.8652514648437335,,0.0006709960937499983
,0.0014700927734375368,0.0014700927734375368,0.00023518676757811933,0.0010779593017578117,0.001117102050781252,,0.0009311523437499525,0.0010778808593749824,0.8662268066406085,,0.0006717285156249983
,0.0014711914062500368,0.0014711914062500368,0.00023542480468749432,0.0010791799804687491,0.001118310546875002,,0.0009316406249999525,0.0010791015624999824,0.8672021484374834,,0.0006724609374999984
,0.0014722900390625369,0.0014722900390625369,0.0002356628417968693,0.0010804006591796866,0.001119519042968752,,0.0009321289062499524,0.0010803222656249824,0.8681774902343584,,0.0006731933593749984
,0.001473388671875037,0.001473388671875037,0.0002359008789062443,0.001081621337890624,0.001120727539062502,,0.0009326171874999524,0.0010815429687499824,0.8691528320312334,,0.0006739257812499984
,0.001474487304687537,0.001474487304687537,0.00023613891601561928,0.0010828420166015614,0.001121936035156252,,0.0009331054687499523,0.0010827636718749823,0.8701281738281084,,0.0006746582031249984
,0.001475585937500037,0.001475585937500037,0.00023637695312499427,0.0010840626953124988,0.001123144531250002,,0.0009335937499999523,0.0010839843749999823,0.8711035156249833,,0.0006753906249999985
